[Header]
TITLE,20201208_CrCl2pym-Ag_HC_2to60K.dat
BYAPP,HeatCapacity,3.9.6,1.7
INFO,4.4,MASS:Sample Mass (mg)
INFO,0.2,MASSERR:Sample Mass Error (mg)
INFO,0,MOLWGHT:Formula Weight (g/mole)
INFO,0,ATOMS:Atoms per Formula Unit
INFO,PPMS Heat Capacity Option 3.9.6 Build 3,APPNAME
DATATYPE,TIME,1
DATATYPE,COMMENT,2
STARTUPAXIS, X, 8, LINEAR, AUTO
STARTUPAXIS, Y1, 10, LINEAR, AUTO
[Data]
Time Stamp (Seconds),Comment (),System Status (Code),Puck Temp (Kelvin),System Temp (Kelvin),Field (Oersted),Pressure (Torr),Sample Temp (Kelvin),Temp Rise (Kelvin),Samp HC (muJ/K),Samp HC Err (muJ/K),Addenda HC (muJ/K),Addenda HC Err (muJ/K),Total HC (muJ/K),Total HC Err (muJ/K),Fit Deviation (ChiSquare),Time Const tau1 (seconds),Time Const tau2 (seconds),Sample Coupling (Percent),Debye Temp (Kelvin),Debye Temp Err (Kelvin),Cal Correction (Factor),Therm Resist (Ohms),Htr Resist (Ohms),Puck Resist (Ohms),Wire Cond (W/K),Meas Time (seconds),Temp Squared (K^2),Samp HC/Temp (muJ/K/K),Addenda Offset HC (muJ/K)
3816654735.01126,,1857,46.4001,46.4001,0.10666879,9.8999999E-6,46.718048,1.0108074,677.7757,1.375,415.57085,0.8643,1093.3466,1.375,5.467017,22.130424,0.43886742,91.723867,,,1,,,,5.115364E-5,44.259991,2182.576,14.507791,0
3816654976.1755,,1857,46.6007,46.6007,0.10666879,9.8999999E-6,46.906786,1.0030953,681.60521,1.465,418.78338,0.8823,1100.3886,1.465,3.5919715,22.336157,0.44622126,91.668502,,,1,,,,5.101916E-5,44.260849,2200.2465,14.531058,0
3816655155.7083,,1857,46.6005,46.6005,0.13037296,9.8999999E-6,46.918467,1.0183008,681.64367,1.386,418.95397,0.8832,1100.5976,1.386,6.4950819,22.220359,0.44113539,91.720637,,,1,,,,5.128204E-5,44.672315,2201.3425,14.52826,0
3816655335.3276,,1857,46.6002,46.6002,0.14222506,9.8999999E-6,46.91993,1.0151814,681.37295,1.386,418.9704,0.8833,1100.3433,1.386,4.7550155,22.200073,0.43993978,91.736353,,,1,,,,5.1312766E-5,44.440719,2201.4799,14.522037,0
3816655576.9033,,1857,46.8,46.8,0.11852087,9.8999999E-6,47.107472,1.0063693,685.16558,1.466,422.22222,0.9018,1107.3878,1.466,4.2916818,22.415188,0.44825973,91.667147,,,1,,,,5.1159023E-5,44.400147,2219.1139,14.544733,0
3816655758.00342,,1857,46.7998,46.7998,-0.32000637,9.8999999E-6,47.119745,1.0221337,685.22111,1.405,422.40513,0.9028,1107.6262,1.405,5.2205341,22.304666,0.44328803,91.718832,,,1,,,,5.1410949E-5,44.830376,2220.2703,14.542123,0
3816655937.51465,,1857,46.8002,46.8002,-0.26074591,9.8999999E-6,47.119298,1.0191849,685.1327,1.412,422.3916,0.9027,1107.5243,1.412,4.47224,22.302166,0.44368484,91.710838,,,1,,,,5.1413732E-5,44.609332,2220.2283,14.540384,0
3816656180.05418,,1857,47.0003,47.0003,-0.24889384,9.8999999E-6,47.309324,1.0111842,688.87244,1.473,425.6521,0.9211,1114.5245,1.473,4.2212356,22.512649,0.45183604,91.643876,,,1,,,,5.1267693E-5,44.604333,2238.1721,14.561029,0
3816656360.75772,,1857,46.9997,46.9997,0.21333757,9.8999999E-6,47.323087,1.0262994,688.46537,1.419,425.90672,0.9226,1114.3721,1.419,7.074471,22.39379,0.44711809,91.689417,,,1,,,,5.1520434E-5,45.025299,2239.4746,14.548192,0
3816656518.87019,,1857,47.0001,47.0001,0.1896334,9.8999999E-6,47.32226,1.0224664,688.49832,1.484,425.87709,0.9224,1114.3754,1.484,0.60339152,22.32413,0.44328716,91.733981,,,1,,,,5.1670992E-5,44.78758,2239.3963,14.549143,0
3816656763.16212,,1857,47.2004,47.2004,0.22518967,9.8999999E-6,47.507326,1.0134732,692.45128,1.485,429.06675,0.9401,1121.518,1.485,4.1403142,22.592756,0.4530217,91.658182,,,1,,,,5.1399354E-5,44.648259,2256.946,14.575674,0
3816656921.98287,,1857,47.2001,47.2001,0.16592923,9.8999999E-6,47.52599,1.0293384,692.103,1.5,429.40476,0.942,1121.5078,1.5,0.67112314,22.435293,0.44778982,91.699113,,,1,,,,5.1748231E-5,45.185512,2258.7197,14.562622,0
3816657102.93326,,1857,47.2003,47.2003,0.13037296,9.8999999E-6,47.522116,1.0262533,692.15446,1.441,429.33623,0.9416,1121.4907,1.441,4.0437416,22.481413,0.44906063,91.692179,,,1,,,,5.164323E-5,44.870587,2258.3515,14.564892,0
3816657348.11605,,1857,47.4001,47.4001,0.14222506,9.8999999E-6,47.71084,1.0193603,695.74609,1.507,432.59359,0.9591,1128.3397,1.507,4.0029711,22.666239,0.45480942,91.660586,,,1,,,,5.1539171E-5,44.962827,2276.3242,14.582558,0
3816657530.09086,,1857,47.3998,47.3998,0.2014855,9.8999999E-6,47.725221,1.0339725,695.54182,1.463,432.86095,0.9605,1128.4028,1.463,5.3487821,22.558182,0.45104841,91.691623,,,1,,,,5.1780407E-5,45.332479,2277.6967,14.573884,0
3816657689.01876,,1857,47.3999,47.3999,0.2014855,9.8999999E-6,47.723438,1.0302041,695.70707,1.535,432.81582,0.9603,1128.5229,1.535,0.63426019,22.495295,0.44818542,91.72005,,,1,,,,5.1924436E-5,45.116364,2277.5265,14.577891,0
3816657934.05484,,1857,47.5998,47.5998,0.14222506,9.8999999E-6,47.910722,1.0213005,699.26989,1.517,436.06061,0.9769,1135.3305,1.517,4.1254909,22.753032,0.45829693,91.636043,,,1,,,,5.1662505E-5,44.990589,2295.4373,14.595269,0
3816658117.44042,,1857,47.5997,47.5997,0.059260435,9.8999999E-6,47.926126,1.0382024,699.13623,1.459,436.30137,0.9781,1135.4376,1.459,6.6402951,22.636756,0.45239152,91.702157,,,1,,,,5.1916177E-5,45.506065,2296.9135,14.587789,0
3816658299.26428,,1857,47.6003,47.6003,0.13037296,9.8999999E-6,47.925739,1.0348786,698.98552,1.469,436.33559,0.9783,1135.3211,1.469,4.0220922,22.633685,0.45269049,91.696326,,,1,,,,5.1918874E-5,45.273512,2296.8765,14.584762,0
3816658545.30575,,1857,47.8006,47.8006,-0.011852087,9.8999999E-6,48.11351,1.0266367,702.8417,1.516,439.59087,0.9939,1142.4326,1.516,5.354561,22.836557,0.4596986,91.647988,,,1,,,,5.1788733E-5,45.26737,2314.9099,14.607991,0
3816658728.68962,,1857,47.7998,47.7998,0.011852087,9.8999999E-6,48.127717,1.04221,702.70565,1.472,439.80909,0.9949,1142.5147,1.472,5.8380595,22.720745,0.45481043,91.695568,,,1,,,,5.2044296E-5,45.673113,2316.2771,14.600852,0
3816658910.99691,,1857,47.8002,47.8002,0.035556264,9.8999999E-6,48.126825,1.0387619,702.55104,1.497,439.83561,0.995,1142.3867,1.497,3.7771631,22.725684,0.45579661,91.680262,,,1,,,,5.2030382E-5,45.44149,2316.1913,14.59791,0
3816659157.28073,,1857,48.0003,48.0003,-0.059260435,9.8999999E-6,48.3148,1.0310127,706.60169,1.541,443.05177,1.009,1149.6535,1.541,4.616794,22.921363,0.46155714,91.6511,,,1,,,,5.1919131E-5,45.451367,2334.3199,14.624953,0
3816659340.9558,,1857,48.0008,48.0008,-0.035556264,9.8999999E-6,48.329577,1.0459751,706.40066,1.489,443.32785,1.01,1149.7285,1.489,5.7914095,22.813429,0.45761581,91.684828,,,1,,,,5.2158986E-5,45.842726,2335.748,14.616322,0
3816659524.23969,,1857,48.0002,48.0002,-0.04740835,9.8999999E-6,48.328298,1.0433752,706.27653,1.502,443.30013,1.01,1149.5767,1.502,3.389303,22.810869,0.45759105,91.684612,,,1,,,,5.2157849E-5,45.626858,2335.6244,14.61414,0
3816659770.13512,,1857,48.2002,48.2002,0,9.8999999E-6,48.517273,1.0350662,710.02772,1.548,446.58588,1.023,1156.6136,1.548,4.1036743,23.012319,0.46476918,91.633795,,,1,,,,5.2026871E-5,45.621737,2353.9258,14.634535,0
3816659931.62298,,1857,48.2003,48.2003,0,9.8999999E-6,48.530578,1.0492334,709.89854,1.575,446.82802,1.024,1156.7266,1.575,0.65881643,22.841761,0.4571623,91.70977,,,1,,,,5.2401513E-5,46.024637,2355.217,14.627861,0
3816660115.08496,,1857,48.2002,48.2002,0,9.8999999E-6,48.528168,1.045844,709.76432,1.494,446.78389,1.024,1156.5482,1.494,4.2068368,22.883756,0.45943001,91.684542,,,1,,,,5.2303112E-5,45.683521,2354.9831,14.625822,0
3816660361.95125,,1857,48.4001,48.4001,-0.011852087,9.8999999E-6,48.718396,1.0385917,713.63937,1.553,450.09753,1.035,1163.7369,1.553,4.2540071,23.094254,0.46736314,91.623566,,,1,,,,5.2160233E-5,45.767512,2373.4821,14.648253,0
3816660523.97179,,1857,48.4002,48.4002,0.035556264,9.8999999E-6,48.733862,1.0530555,713.52345,1.584,450.37914,1.036,1163.9026,1.584,0.66263957,22.931707,0.460438,91.689963,,,1,,,,5.2520646E-5,46.188508,2374.9893,14.641225,0
3816660707.52267,,1857,48.4003,48.4003,0.023704175,9.8999999E-6,48.730663,1.0499024,713.34057,1.522,450.32226,1.035,1163.6628,1.522,3.2595423,22.977617,0.46309399,91.659511,,,1,,,,5.2411921E-5,45.863415,2374.6775,14.638434,0
3816660956.63563,,1857,48.6001,48.6001,0.011852087,9.8999999E-6,48.919453,1.0426867,717.12132,1.568,453.61055,1.044,1170.7319,1.568,4.7797265,23.173798,0.46910129,91.627968,,,1,,,,5.2288642E-5,45.955235,2393.1129,14.659226,0
3816661142.5924,,1857,48.6006,48.6006,-0.04740835,9.8999999E-6,48.932709,1.0579286,716.7871,1.524,453.86017,1.045,1170.6473,1.524,4.8963869,23.054877,0.46412689,91.675601,,,1,,,,5.2541916E-5,46.347597,2394.41,14.648425,0
3816661327.48355,,1857,48.6009,48.6009,0,9.8999999E-6,48.932823,1.0548807,716.85932,1.525,453.85586,1.045,1170.7152,1.525,4.021829,23.053784,0.46421608,91.673389,,,1,,,,5.2548128E-5,46.109753,2394.4212,14.649866,0
3816661576.78029,,1857,48.8001,48.8001,0.10666879,9.8999999E-6,49.122974,1.0465797,720.64439,1.583,457.17065,1.052,1177.815,1.583,4.4826687,23.265746,0.47183966,91.619278,,,1,,,,5.2395169E-5,46.107567,2413.0666,14.670211,0
3816661763.54129,,1857,48.8001,48.8001,0.11852087,9.8999999E-6,49.135572,1.0624499,720.71032,1.527,457.36182,1.052,1178.0721,1.527,5.6838793,23.14543,0.46603815,91.679081,,,1,,,,5.2664443E-5,46.531491,2414.3045,14.667791,0
3816661949.39071,,1857,48.8004,48.8004,0.15407714,9.8999999E-6,49.133505,1.0588187,720.38463,1.526,457.36554,1.052,1177.7502,1.526,4.7533836,23.130371,0.46662274,91.66451,,,1,,,,5.2687143E-5,46.290859,2414.1013,14.66178,0
3816662198.11169,,1857,49.0004,49.0004,0.14222506,9.8999999E-6,49.32217,1.0502031,724.15537,1.586,460.65864,1.058,1184.814,1.586,4.6829895,23.34624,0.47437304,91.609815,,,1,,,,5.2523273E-5,46.260741,2432.6765,14.682147,0
3816662385.20272,,1857,48.9998,48.9998,0.1896334,9.8999999E-6,49.336399,1.0662947,724.24019,1.53,460.87925,1.058,1185.1194,1.53,5.6755142,23.228173,0.46883549,91.665529,,,1,,,,5.2790177E-5,46.69248,2434.0803,14.679632,0
3816662571.42268,,1857,48.9994,48.9994,0.16592923,9.8999999E-6,49.334918,1.0626959,723.94412,1.538,460.89365,1.058,1184.8378,1.538,4.9293008,23.219035,0.46894203,91.661427,,,1,,,,5.2798769E-5,46.456346,2433.9341,14.674072,0
3816662821.10987,,1857,49.2004,49.2004,0.1896334,9.8999999E-6,49.523521,1.0541102,727.84334,1.596,464.19037,1.061,1192.0337,1.596,3.7266173,23.423299,0.4757081,91.619594,,,1,,,,5.2663662E-5,46.43807,2452.5791,14.696922,0
3816662985.72499,,1857,49.2004,49.2004,0.1896334,9.8999999E-6,49.538474,1.0691177,727.90192,1.626,464.41663,1.061,1192.3185,1.626,0.61763647,23.257005,0.46799842,91.696133,,,1,,,,5.3034187E-5,46.846598,2454.0604,14.693669,0
3816663172.57795,,1857,49.1999,49.1999,0.14222506,9.8999999E-6,49.536693,1.0657119,727.57762,1.551,464.38306,1.061,1191.9607,1.551,3.5487007,23.296929,0.47033924,91.670175,,,1,,,,5.2933038E-5,46.51401,2453.884,14.68765,0
3816663424.06596,,1857,49.4004,49.4004,0.13037296,9.8999999E-6,49.725155,1.0583445,731.6523,1.588,467.69038,1.063,1199.3427,1.588,4.6507629,23.522598,0.47872259,91.607538,,,1,,,,5.2762585E-5,46.593858,2472.591,14.713927,0
3816663612.48381,,1857,49.4005,49.4005,0.14222506,9.8999999E-6,49.739934,1.0740662,731.47653,1.549,467.96917,1.063,1199.4457,1.549,6.0720849,23.399878,0.47387616,91.650125,,,1,,,,5.3032614E-5,47.045196,2474.061,14.706021,0
3816663776.95828,,1857,49.4003,49.4003,0.1896334,9.8999999E-6,49.739153,1.0703536,731.16124,1.626,467.93884,1.063,1199.1001,1.626,0.52273208,23.319379,0.46966499,91.69583,,,1,,,,5.3189006E-5,46.799756,2473.9833,14.699913,0
3816664027.6814,,1857,49.6006,49.6006,0.13037296,9.8999999E-6,49.927264,1.0606479,735.21527,1.595,471.25069,1.064,1206.466,1.595,4.9615006,23.601134,0.48068526,91.60739,,,1,,,,5.2895617E-5,46.638758,2492.7317,14.725727,0
3816664215.86117,,1857,49.5998,49.5998,0.082964614,9.8999999E-6,49.937772,1.0779111,735.09198,1.547,471.45804,1.064,1206.55,1.547,4.4242097,23.473766,0.475612,91.651545,,,1,,,,5.3175029E-5,47.202268,2493.7811,14.72016,0
3816664380.35667,,1857,49.6006,49.6006,-0.28445011,9.8999999E-6,49.942896,1.0741913,734.69037,1.622,471.53477,1.064,1206.2251,1.622,0.53897294,23.418266,0.47376358,91.665643,,,1,,,,5.3282377E-5,46.947532,2494.2928,14.710608,0
3816664631.29948,,1857,49.8,49.8,-0.26074591,9.8999999E-6,50.130159,1.0649868,738.63056,1.595,474.84027,1.063,1213.4708,1.595,4.3968441,23.672749,0.48233597,91.610688,,,1,,,,5.3036927E-5,46.836532,2513.0328,14.734255,0
3816664820.01056,,1857,49.8002,49.8002,-0.27259803,9.8999999E-6,50.143183,1.0815866,738.45214,1.556,475.093,1.063,1213.5451,1.556,5.2085688,23.55712,0.47824486,91.642224,,,1,,,,5.3291972E-5,47.345497,2514.3388,14.72687,0
3816665008.24541,,1857,49.8006,49.8006,-0.26074591,9.8999999E-6,50.145057,1.0788362,738.2008,1.552,475.1169,1.063,1213.3177,1.552,3.7778911,23.531511,0.47599065,91.672921,,,1,,,,5.3332161E-5,47.114241,2514.5267,14.721308,0
3816665258.98197,,1857,49.9989,49.9989,-0.28445011,9.8999999E-6,50.330278,1.0696567,742.27698,1.595,478.39787,1.061,1220.6749,1.595,4.812373,23.769029,0.48501079,91.604181,,,1,,,,5.3133702E-5,47.063021,2533.1369,14.74812,0
3816665447.39617,,1857,50,50,-0.22518967,9.8999999E-6,50.345429,1.086114,741.97682,1.566,478.68753,1.061,1220.6644,1.566,4.5614304,23.642215,0.47980422,91.651217,,,1,,,,5.3405697E-5,47.538059,2534.6622,14.73772,0
3816665635.54339,,1857,50.0007,50.0007,-0.27259803,9.8999999E-6,50.341653,1.0830237,741.96286,1.553,478.6132,1.061,1220.5761,1.553,4.1224627,23.631634,0.47968664,91.649254,,,1,,,,5.3426398E-5,47.284429,2534.2821,14.738548,0
3816665887.2467,,1857,50.1995,50.1995,-0.24889384,9.8999999E-6,50.531711,1.0739302,745.89772,1.615,481.9909,1.058,1227.8886,1.615,4.1620351,23.841628,0.48694428,91.602294,,,1,,,,5.3281768E-5,47.263268,2553.4538,14.760983,0
3816666054.56605,,1857,50.1998,50.1998,0.13037296,9.8999999E-6,50.547054,1.089249,745.64534,1.623,482.22753,1.058,1227.8729,1.623,0.59811573,23.660467,0.47897781,91.676996,,,1,,,,5.367013E-5,47.683255,2555.0046,14.751509,0
3816666242.72604,,1857,50.1998,50.1998,-0.28445011,9.8999999E-6,50.54376,1.0848909,745.79438,1.562,482.21706,1.058,1228.0114,1.562,3.2475805,23.729023,0.48298289,91.631932,,,1,,,,5.3532092E-5,47.320934,2554.6717,14.755419,0
3816666495.18961,,1857,50.3997,50.3997,-0.23704174,9.8999999E-6,50.730147,1.0781811,749.40932,1.604,485.54892,1.054,1234.9582,1.604,4.2786123,23.924977,0.48986408,91.587586,,,1,,,,5.3401628E-5,47.458047,2573.5478,14.772465,0
3816666686.82562,,1857,50.4002,50.4002,-0.27259803,9.8999999E-6,50.746536,1.0941095,749.43144,1.55,485.81296,1.054,1235.2444,1.55,4.653965,23.805613,0.48398161,91.647043,,,1,,,,5.3666996E-5,47.849954,2575.2109,14.76813,0
3816666854.14504,,1857,50.4006,50.4006,-0.33185846,9.8999999E-6,50.747017,1.0899026,749.47175,1.651,485.80579,1.054,1235.2775,1.651,0.49444179,23.743856,0.48071405,91.681118,,,1,,,,5.3800025E-5,47.611226,2575.2598,14.768784,0
3816667105.5705,,1857,50.5993,50.5993,-0.2963022,9.8999999E-6,50.933601,1.0802529,753.22404,1.624,489.21238,1.05,1242.4364,1.624,4.8411839,24.025318,0.49289654,91.576508,,,1,,,,5.3499831E-5,47.487712,2594.2317,14.788352,0
3816667297.27267,,1857,50.6002,50.6002,-0.34371054,9.8999999E-6,50.946989,1.0985284,753.1672,1.555,489.42694,1.049,1242.5941,1.555,4.6924253,23.892235,0.48571405,91.652823,,,1,,,,5.3785821E-5,48.050636,2595.5957,14.78335,0
3816667464.79847,,1857,50.6001,50.6001,-0.41482306,9.8999999E-6,50.9482,1.0940514,752.65261,1.641,489.4316,1.049,1242.0842,1.641,0.51085697,23.81772,0.48336754,91.668411,,,1,,,,5.392728E-5,47.784469,2595.7191,14.772899,0
3816667720.27245,,1857,50.8004,50.8004,0.011852087,9.8999999E-6,51.1352,1.0841185,756.63075,1.602,492.81145,1.045,1249.4422,1.602,4.0546876,24.077026,0.49322731,91.594887,,,1,,,,5.3677658E-5,47.63544,2614.8086,14.796672,0
3816667912.17781,,1857,50.7998,50.7998,0,9.8999999E-6,51.149121,1.1016065,756.45851,1.554,493.0895,1.044,1249.548,1.554,4.9453858,23.975075,0.48883291,91.635377,,,1,,,,5.3899758E-5,48.154052,2616.2326,14.789277,0
3816668104.03834,,1857,50.8005,50.8005,-0.035556264,9.8999999E-6,51.148584,1.0991188,756.31738,1.548,493.0738,1.044,1249.3912,1.548,4.4431807,23.965932,0.48899959,91.629772,,,1,,,,5.3914669E-5,47.950151,2616.1777,14.786673,0
3816668358.38595,,1857,51.0006,51.0006,0.011852087,9.8999999E-6,51.338099,1.0897213,760.20966,1.589,496.51403,1.039,1256.7237,1.589,4.4441747,24.161685,0.49560114,91.590221,,,1,,,,5.3798535E-5,47.931864,2635.6004,14.807904,0
3816668549.82762,,1857,51.0002,51.0002,0,9.8999999E-6,51.350707,1.1054484,759.91448,1.557,496.76471,1.039,1256.6792,1.557,4.9673424,24.043555,0.49089257,91.630434,,,1,,,,5.4050132E-5,48.32337,2636.8951,14.79852,0
3816668741.50275,,1857,50.9999,50.9999,-0.023704175,9.8999999E-6,51.349181,1.1025392,759.82429,1.549,496.73043,1.039,1256.5547,1.549,4.1652089,24.04122,0.49085582,91.630357,,,1,,,,5.4049977E-5,48.08711,2636.7384,14.797204,0
3816668997.22703,,1857,51.1989,51.1989,0.023704175,9.8999999E-6,51.538196,1.0935002,763.877,1.592,500.18782,1.033,1264.0648,1.592,4.1709559,24.262325,0.4987901,91.577088,,,1,,,,5.3887853E-5,48.082439,2656.1857,14.82157,0
3816669166.05138,,1857,51.2,51.2,0.035556264,9.8999999E-6,51.553929,1.109025,763.57688,1.654,500.49065,1.033,1264.0675,1.654,0.61881973,24.084417,0.49170993,91.636423,,,1,,,,5.4270493E-5,48.52465,2657.8076,14.811226,0
3816669358.01037,,1857,51.2008,51.2008,-0.011852087,9.8999999E-6,51.55118,1.1053869,763.46695,1.557,500.43671,1.033,1263.9037,1.557,4.0821058,24.125305,0.49318154,91.625878,,,1,,,,5.4173944E-5,48.168834,2657.5242,14.809883,0
3816669612.82263,,1857,51.4003,51.4003,0.011852087,9.8999999E-6,51.73928,1.0973884,767.44649,1.596,503.90288,1.028,1271.3494,1.596,4.4438378,24.338264,0.50066272,91.577831,,,1,,,,5.4025256E-5,48.25061,2676.953,14.832957,0
3816669807.74823,,1857,51.4004,51.4004,0.023704175,9.8999999E-6,51.755483,1.113989,767.28848,1.541,504.17441,1.027,1271.4629,1.541,5.4301897,24.221169,0.49586405,91.619099,,,1,,,,5.4280422E-5,48.676528,2678.63,14.82526,0
3816669976.62698,,1857,51.4006,51.4006,0.10666879,9.8999999E-6,51.754105,1.1094378,767.10399,1.651,504.18129,1.027,1271.2853,1.651,0.5089811,24.141284,0.49248633,91.648659,,,1,,,,5.4445034E-5,48.442337,2678.4873,14.82209,0
3816670232.71752,,1857,51.6005,51.6005,0.10666879,9.8999999E-6,51.939237,1.0994926,770.80465,1.606,507.62137,1.022,1278.426,1.606,3.5648429,24.419206,0.5030082,91.573024,,,1,,,,5.4142823E-5,48.282567,2697.6843,14.840508,0
3816670427.76382,,1857,51.6003,51.6003,0.082964614,9.8999999E-6,51.954875,1.1175267,770.87849,1.538,507.88587,1.021,1278.7644,1.538,4.854567,24.291528,0.49681966,91.632782,,,1,,,,5.4426991E-5,48.838413,2699.309,14.837462,0
3816670621.54406,,1857,51.6004,51.6004,0.082964614,9.8999999E-6,51.95346,1.1142947,770.55951,1.56,507.90515,1.021,1278.4647,1.56,3.7485354,24.297124,0.49769939,91.621085,,,1,,,,5.4403844E-5,48.583056,2699.162,14.831726,0
3816670879.471,,1857,51.7999,51.7999,0.23704174,9.8999999E-6,52.14234,1.1058118,774.59167,1.595,511.38628,1.016,1285.978,1.595,4.0425867,24.508318,0.50529523,91.570929,,,1,,,,5.4261606E-5,48.594249,2718.8236,14.85533,0
3816671074.14329,,1857,51.8001,51.8001,0.21333757,9.8999999E-6,52.156562,1.1218395,774.29089,1.554,511.67486,1.016,1285.9658,1.554,4.250484,24.388422,0.50023283,91.615581,,,1,,,,5.4515876E-5,49.016636,2720.307,14.845512,0
3816671268.95134,,1857,51.7998,51.7998,0.22518967,9.8999999E-6,52.155749,1.1187232,774.33072,1.549,511.65094,1.016,1285.9817,1.549,4.1821029,24.372836,0.49943461,91.623254,,,1,,,,5.4549728E-5,48.776844,2720.2222,14.846507,0
3816671527.58784,,1857,52.0001,52.0001,0.2014855,9.8999999E-6,52.344464,1.1092865,778.11088,1.601,515.20829,1.011,1293.3192,1.601,3.9735586,24.584093,0.50773908,91.562718,,,1,,,,5.4400978E-5,48.745672,2739.9429,14.865199,0
3816671721.92549,,1857,51.9993,51.9993,0.24889384,9.8999999E-6,52.358773,1.1255427,777.61891,1.544,515.50133,1.011,1293.1202,1.544,5.0460911,24.46072,0.50284476,91.603714,,,1,,,,5.465549E-5,49.168185,2741.4411,14.851741,0
3816671917.16865,,1857,52.0003,52.0003,0.1896334,9.8999999E-6,52.358927,1.1227018,777.47865,1.545,515.49626,1.011,1292.9749,1.545,4.3637645,24.449715,0.50172943,91.618652,,,1,,,,5.4670152E-5,48.92144,2741.4572,14.849018,0
3816672176.21064,,1857,52.1999,52.1999,0.30815428,9.8999999E-6,52.544338,1.1133073,781.58546,1.606,519.02474,1.007,1300.6102,1.606,3.5671632,24.689851,0.51116859,91.548678,,,1,,,,5.447249E-5,48.899431,2760.9075,14.87478,0
3816672372.39006,,1857,52.2008,52.2008,0.24889384,9.8999999E-6,52.560711,1.1301595,781.17439,1.559,519.35902,1.006,1300.5334,1.559,4.3287646,24.549146,0.50531296,91.599153,,,1,,,,5.4767792E-5,49.379703,2762.6284,14.862325,0
3816672567.18546,,1857,52.2001,52.2001,0.24889384,9.8999999E-6,52.559706,1.1266766,781.16719,1.541,519.33131,1.006,1300.4985,1.541,3.6153303,24.542725,0.50512146,91.60003,,,1,,,,5.4780503E-5,49.098291,2762.5227,14.862473,0
3816672826.10913,,1857,52.4001,52.4001,0.26074591,9.8999999E-6,52.751646,1.1174592,784.84834,1.601,523.01351,1.002,1307.8619,1.601,3.9472189,24.76963,0.51416438,91.534288,,,1,,,,5.4598211E-5,49.085451,2782.7362,14.878177,0
3816673022.22139,,1857,52.3997,52.3997,0.16592923,9.8999999E-6,52.763998,1.134121,784.44152,1.551,523.27182,1.002,1307.7133,1.551,4.1954167,24.625053,0.50716103,91.601443,,,1,,,,5.4895106E-5,49.53926,2784.0394,14.866984,0
3816673193.77038,,1857,52.3994,52.3994,0.24889384,9.8999999E-6,52.759945,1.1292664,784.61716,1.672,523.17471,1.002,1307.7919,1.672,0.43891594,24.55558,0.50407018,91.627652,,,1,,,,5.5048062E-5,49.250105,2783.6118,14.871455,0
3816673452.19135,,1857,52.6008,52.6008,0.22518967,9.8999999E-6,52.947688,1.1195863,788.21834,1.619,526.81131,0.9988,1315.0297,1.619,4.0010396,24.848165,0.51624173,91.533262,,,1,,,,5.4719951E-5,49.111159,2803.4577,14.886738,0
3816673650.49443,,1857,52.5999,52.5999,0.24889384,9.8999999E-6,52.962715,1.1381844,788.23071,1.534,527.07449,0.9986,1315.3052,1.534,5.9053152,24.709016,0.50873194,91.609014,,,1,,,,5.502092E-5,49.69633,2805.0492,14.882747,0
3816673845.90298,,1857,52.6,52.6,0.23704174,9.8999999E-6,52.960738,1.1341699,787.93741,1.542,527.07874,0.9986,1315.0162,1.542,3.3108028,24.690792,0.508305,91.610635,,,1,,,,5.5048504E-5,49.418032,2804.8398,14.877765,0
3816674106.21294,,1857,52.8,52.8,0.2014855,9.8999999E-6,53.149662,1.1246631,791.6003,1.619,530.75858,0.9957,1322.3589,1.619,3.7832786,24.916769,0.51779528,91.537821,,,1,,,,5.4867779E-5,49.381583,2824.8866,14.893797,0
3816674304.16639,,1857,52.8002,52.8002,0.11852087,9.8999999E-6,53.165053,1.1417424,791.63883,1.534,531.02733,0.9955,1322.6662,1.534,4.2981289,24.779937,0.51019311,91.615482,,,1,,,,5.5164438E-5,49.833538,2826.5228,14.890211,0
3816674500.66526,,1857,52.8002,52.8002,0.13037296,9.8999999E-6,53.160135,1.1378096,791.27217,1.55,530.97763,0.9955,1322.2498,1.55,3.3758961,24.780698,0.51195359,91.588112,,,1,,,,5.5151355E-5,49.559874,2826,14.884691,0
3816674760.76494,,1857,52.9997,52.9997,0.14222506,9.8999999E-6,53.350521,1.1288361,794.94241,1.623,534.7138,0.993,1329.6562,1.623,3.6071425,25.008968,0.52132974,91.518622,,,1,,,,5.4967104E-5,49.561396,2846.2781,14.900368,0
3816674960.0174,,1857,53.0003,53.0003,0.13037296,9.8999999E-6,53.365865,1.1460687,794.96496,1.557,534.98341,0.9929,1329.9484,1.557,4.1007385,24.868066,0.51380492,91.593219,,,1,,,,5.5272258E-5,50.017936,2847.9156,14.896507,0
3816675158.86044,,1857,52.9996,52.9996,0.11852087,9.8999999E-6,53.364001,1.1422202,794.90206,1.548,534.93746,0.9929,1329.8395,1.548,4.0545267,24.862885,0.51386277,91.590559,,,1,,,,5.5279894E-5,49.736132,2847.7166,14.895848,0
3816675421.08473,,1857,53.2001,53.2001,0.13037296,9.8999999E-6,53.55304,1.1330543,798.45501,1.605,538.67104,0.9908,1337.1261,1.605,3.4707691,25.082851,0.52250728,91.530482,,,1,,,,5.5106E-5,49.72577,2867.9281,14.909611,0
